;cliente;frecuencia;recencia;ticket_promedio;ticket;cl_value;cluster;pca1;pca2
5986;1017167978;17;1;15876.473333333333;333405.94;269900.0466666667;0;-0.3520181800182275;-0.5957449539271887
5987;1017169031;17;64;20934.395500000002;837375.8200000001;355884.7235;2;0.4539192564306371;0.715903539516328
5988;1017170181;31;16;16478.541770833333;1581940.01;510834.79489583336;1;1.6483321202476107;-1.1333890736014567
5989;1017171619;12;20;17417.092631578947;330924.76;209005.11157894737;0;-0.8049516117962033;0.05320965571413357
5990;1017172476;13;4;22928.471515151516;756639.56;298070.1296969697;2;0.127096988695388;1.4403419801019293
5991;1017174151;12;2;9851.395410344827;285690.4669;118216.74492413792;0;-1.8632091306018175;-1.9221145287721897
5992;1017174328;15;22;15992.029523809524;335832.62;239880.44285714286;0;-0.6018765117168248;-0.46701071757933027
5993;1017174772;34;15;17873.681823809526;1876736.5915;607705.1820095239;1;2.371060918670704;-0.9286271158077963
5994;1017177147;32;3;9350.660389473684;888312.737;299221.1324631579;0;0.23234268481535453;-2.9936666042293423
5995;1017177425;3;43;15697.491999999998;78487.45999999999;47092.475999999995;0;-2.2423824416851956;0.04775881056293884
5996;1017181205;25;23;15071.426674285714;527499.9336;376785.6668571429;1;0.5641168301962797;-1.1969861413801555
5997;1017182081;12;16;15177.87;242845.92;182134.44;0;-1.11816454073781;-0.53142788518464
5998;1017184041;2;21;8816.523333333333;52899.14;17633.046666666665;0;-3.069964003582343;-1.723785449612537
5999;1017185095;21;53;20541.679194444445;739500.451;431375.2630833333;1;0.998735974162925;0.41010674958712084
6000;1017185107;24;3;12666.3723880597;848646.95;303992.9373134328;0;-0.015202972387409652;-1.7656798282932697
6001;1017185580;10;66;14627.480552631578;555844.2609999999;146274.8055263158;0;-1.4527970651681243;-0.5773240332494166
6002;1017186347;25;3;23577.32608974359;3678062.87;589433.1522435897;1;2.1843799620984203;0.9848045890028212
6003;1017187773;30;23;17549.698333333334;1368876.47;526490.95;1;1.7371947937383225;-0.8109679985111985
6004;1017187777;35;9;20298.17886792453;1075803.48;710436.2603773585;1;3.068747118267254;-0.3653367773085825
6005;1017187933;21;3;17169.95439873418;1356426.3975;360569.04237341776;1;0.40897310892612004;-0.45950962073512025
6006;1017189249;2;45;19561.16;176050.44;39122.32;2;-1.985357203309943;1.119432515010413
6007;1017190665;3;18;14801.889942857142;103613.22959999999;44405.66982857142;0;-2.3362748453855864;-0.18891712967677743
6008;1017191675;26;11;20776.517677419353;1288144.096;540189.4596129032;1;1.803624870646465;0.21531646375288285
6009;1017193998;18;20;12012.225666666667;360366.77;216220.062;0;-0.8491120481445826;-1.6458228854659156
6010;1017194232;8;71;15944.024;239160.36;127552.192;0;-1.5467930868722684;-0.133925730544814
6011;1017195010;13;16;13275.6475;212410.36;172583.41749999998;0;-1.260679049325665;-1.0765036947620314
6012;1017195626;4;4;20252.088888888888;182268.8;81008.35555555555;2;-1.6141705328065699;1.2004909526375145
6013;1017198344;26;16;21475.21769230769;1954244.81;558355.6599999999;1;1.9394382893505044;0.39428878440445153
6014;1017199410;12;50;20798.54977586207;603157.9435;249582.59731034483;2;-0.33196778191028375;0.9360726464719039
6015;1017199541;17;11;15299.715806666667;458991.4742;260095.16871333335;0;-0.44391965006410977;-0.7453129219596231
6016;1017200508;8;22;23118.71125;369899.38;184949.69;2;-0.6549575572806935;1.7494344922853164
6017;1017203328;16;46;9057.096191489361;425683.521;144913.53906382978;0;-1.5457654083750672;-2.317246539434818
6018;1017204496;24;10;19419.762401315787;1475901.9425;466074.29763157887;1;1.2449378158499078;-0.031030901263628518
6019;1017205775;2;17;5976.918333333334;35861.51;11953.836666666668;0;-3.3566051426580095;-2.4751943803100365
6020;1017210949;27;4;23508.3841015625;1504536.5825;634726.3707421875;1;2.498043580391601;0.8630497892259158
6021;1017213436;21;4;18892.995226086958;869077.7804;396752.8997478261;1;0.710357580325574;-0.015112583317979924
6022;1017214798;11;85;20782.065;457205.43;228602.715;2;-0.48705765662648776;0.9828423038035486
6023;1017216838;9;49;21195.65;381521.7;190760.85;2;-0.7396057296114468;1.193410054144204
6024;1017218977;7;11;14689.31184375;235028.9895;102825.18290625;0;-1.831821554244953;-0.41436431927129197
6025;1017226910;14;6;20690.382105263157;393117.26;289665.3494736842;2;-0.04224358093086384;0.8057485731838632
6026;1017230332;11;63;17308.723913043475;398100.64999999997;190395.96304347823;0;-0.9593715054086696;0.07476401837106392
6027;1017232483;5;24;19867.971428571425;139075.8;99339.85714285713;2;-1.5067104332435908;1.0483666335615864
6028;1017234234;10;52;14078.343055555555;506820.35;140783.43055555556;0;-1.5253323065316338;-0.7210855343553872
6029;1017236418;18;52;14371.894411764704;488644.41;258694.09941176468;0;-0.46393204546764394;-1.0347329372494511
6030;1017238513;20;3;16761.558800000003;419038.97000000003;335231.17600000004;0;0.20040735027031967;-0.5151854618649983
6031;1017240897;9;78;12605.057692307691;163865.75;113445.51923076922;0;-1.8408872379766588;-1.058595519822901
6032;1017241965;10;64;19970.005238095237;419370.11;199700.05238095237;2;-0.7471061960979218;0.821322703801999
6033;1017246511;16;24;16726.63762162162;618885.592;267626.2019459459;0;-0.3535472140270086;-0.32563268065281775
6034;1017247096;16;17;14219.724468085107;668327.05;227515.59148936172;0;-0.7432429344978945;-0.9766237503053494
6035;1017258681;19;52;19013.636380952383;798572.728;361259.09123809525;2;0.4396609291390643;0.11690205734171977
6036;1017260842;22;11;21330.36692063492;1343813.116;469268.0722539682;1;1.2916074200658376;0.5622535745669193
6037;1017267295;2;86;11817.210000000001;94537.68000000001;23634.420000000002;0;-2.7670626337993984;-0.9297515049060558
6038;1017268835;13;50;15927.215333333332;238908.22999999998;207053.7993333333;0;-0.8794660181431381;-0.3851425943774979
6039;1017273447;23;38;20571.99972972973;761163.99;473155.9937837838;1;1.3079719374607268;0.3159277513815825
6040;1017274965;23;38;18916.354988421055;1797053.7239;435076.1647336843;1;1.0054845839337776;-0.10991867426781297
6041;1017280320;15;25;21376.073214285716;598530.05;320641.09821428574;2;0.21410363062913956;0.9330082991501546
6042;1017280608;23;10;16177.349176699028;1666266.9652;372079.03106407763;1;0.5050664697024334;-0.8144151194609945
6043;1017281674;28;4;17029.7036;1277227.77;476831.7008;1;1.351669490239526;-0.843931359780401
6044;1017924190;15;24;17774.93364473684;675447.4785;266624.0046710526;2;-0.33166801378860555;-0.00340012713799595
6045;1017933660;31;7;19405.338297872342;2736152.7;601565.4872340426;1;2.274215907228351;-0.3888515641048099
6046;1018228487;19;1;17872.851794871793;697041.22;339584.18410256406;2;0.2490039398827215;-0.1781276277065015
6047;1018343242;8;22;18956.864666666665;284352.97;151654.91733333332;2;-1.1722877937625653;0.6569469683766629
6048;1018344981;15;22;19840.735882352943;674585.02;297611.03823529417;2;-0.018584818180378253;0.5337727829891632
6049;1018347837;11;22;19315.514545454545;637411.98;212470.66;2;-0.6864829570154477;0.5994239786453963
6050;1018347921;20;1;21164.283255813956;910064.18;423285.66511627915;1;0.9533662285272521;0.6218938034468874
6051;1018348503;11;50;20711.081538461538;269244.06;227821.8969230769;2;-0.49671017018037245;0.964284224296192
6052;1018348569;27;2;17830.0345;713201.38;481410.93150000006;1;1.3721782981653372;-0.5894587288512628
6053;1018350057;11;2;16966.758260869567;390235.44;186634.34086956523;0;-1.0058728737701321;-0.014640268547093166
6054;1018351124;7;21;18661.648695652173;429217.92;130631.54086956521;2;-1.3535129483606945;0.6297781747521513
6055;1018373862;14;72;23226.7928125;743257.37;325175.099375;2;0.3322881194406536;1.4661891610946662
6056;1020104394;10;8;20624.035416666666;494976.85;206240.35416666666;2;-0.6607157435895765;0.9925445940219962
6057;1020111532;5;6;18120.68181818182;199327.5;90603.4090909091;2;-1.7034963669791163;0.5878526565728664
6058;1020111747;2;24;11029.178333333335;66175.07;22058.35666666667;0;-2.846609716777851;-1.1382784063609306
6059;1020393141;4;67;17924.37975;143395.038;71697.519;2;-1.8672631929073673;0.5861809671558086
6060;1020394880;25;18;8449.245376923076;549200.9495;211231.1344230769;0;-0.6973225173451925;-2.8955970776021847
6061;1020395160;14;2;23650.689515789476;449363.1008;331109.65322105266;2;0.39488159163027553;1.5765650505888953
6062;1020395447;15;18;12057.680256410256;470249.53;180865.20384615383;0;-1.198147838587736;-1.4900640413400674
6063;1020395489;27;15;19114.658562962963;1032191.5623999999;516095.78119999997;1;1.6268849884340137;-0.26085490469306516
6064;1020395854;15;22;15300.641142857141;535522.44;229509.6171428571;0;-0.7066600576794644;-0.646793226215239
6065;1020395861;8;67;20020.731666666667;600621.95;160165.85333333333;2;-1.0400458776623198;0.9362127705454789
6066;1020395898;27;1;16620.53;947370.21;448754.30999999994;1;1.1323658137646349;-0.8988471448831434
6067;1020396966;6;88;10321.685;123860.22;61930.11;0;-2.469786972020089;-1.5150268174092367
6068;1020400485;30;17;19590.100285714285;2056960.53;587703.0085714286;1;2.1655829926129475;-0.29119746384566286
6069;1020404694;20;43;19714.690762711863;1163166.755;394293.81525423727;1;0.7054552932665911;0.2475116263198333
6070;1020410430;8;45;22742.578181818182;250168.36;181940.62545454546;2;-0.7017120459950046;1.6506993092144882
6071;1020410829;11;46;17707.233846153846;920776.16;194779.57230769232;2;-0.9051811003856444;0.17895137219751203
6072;1020412125;13;18;23661.08222222222;638849.22;307594.06888888887;2;0.23242363537148256;1.6313604930837995
6073;1020412195;22;46;21549.975720930233;926648.956;474099.46586046513;1;1.330875113454913;0.6188163701972895
6074;1020413274;8;45;14196.220000000001;283924.4;113569.76000000001;0;-1.7640504601413638;-0.5927254546586964
6075;1020413675;4;88;22256.937142857143;155798.56;89027.74857142857;2;-1.396182653987022;1.729594130183209
6076;1020416319;33;18;19031.484505333334;2854722.6758;628038.988676;1;2.486206247224113;-0.5848670630951736
6077;1020417402;4;79;19296.961;115781.766;77187.844;2;-1.718021935070144;0.9484214007533032
6078;1020417770;5;7;12882.222941176471;218997.79;64411.114705882355;0;-2.2934701270913815;-0.7927905501384074
6079;1020419801;15;18;19175.946382978724;901269.48;287639.1957446809;2;-0.11933716372486626;0.3609068118432895
6080;1020421300;31;11;22234.020324324323;4113293.76;689254.630054054;1;2.8791182988104644;0.3307269414987726
6081;1020421388;9;67;15613.464;234201.96;140521.176;0;-1.4552209046617675;-0.2699481796838096
6082;1020421461;26;18;23540.170962105265;2236316.2414;612044.4450147368;1;2.3408242304687588;0.9232274860756956
6083;1020423940;12;18;17366.983333333334;208403.8;208403.8;0;-0.8119606871107247;0.040126643561017944
6084;1020424506;10;88;16852.316428571427;235932.43;168523.16428571427;0;-1.1589198338466749;0.0051270777065900485
6085;1020427057;21;18;20618.21255686275;1051528.8404;432982.46369411773;1;1.0121227532866102;0.42984580566887376
6086;1020427639;25;16;14161.125084210527;538122.7532;354028.1271052632;0;0.39071622512560156;-1.4304814455298358
6087;1020427975;24;18;23289.868958333333;1117913.71;558956.855;1;1.9670757521677833;0.9630292927194696
6088;1020428892;8;16;23317.71676190476;489672.05199999997;186541.7340952381;2;-0.63022056458443;1.8016735728452915
6089;1020429909;3;78;13106.423333333334;39319.270000000004;39319.270000000004;0;-2.5140228017377564;-0.6369689745265309
6090;1020431254;3;58;10014.131666666666;60084.79;30042.394999999997;0;-2.8382099730493873;-1.4541522668903104
6091;1020431925;2;49;11443.422545454545;125877.648;22886.84509090909;0;-2.8047942414501468;-1.028662174357667
6092;1020434098;32;10;12286.531666666668;884630.28;393169.01333333337;1;0.871596924175077;-2.247856347767253
6093;1020434437;26;18;19029.8006779661;1122758.24;494774.8176271186;1;1.4640977457728226;-0.2321058752371247
6094;1020435867;36;15;21686.009534246576;1583078.696;780696.3432328767;1;3.543444704782991;-0.06564241379570632
6095;1020436109;26;7;18969.766891891893;1403762.75;493213.93918918923;1;1.4524283690006063;-0.247483556333808
6096;1020436286;13;38;17602.315436363635;387250.9396;228830.10067272725;2;-0.6386386933495696;0.051617512577566776
6097;1020436570;22;4;15427.974347826086;709686.82;339415.4356521739;0;0.2362155528030487;-0.9579761447205359
6098;1020439446;11;51;17601.366296296295;475236.89;193615.02925925926;2;-0.9195772419342343;0.1512731163767396
6099;1020444048;12;18;14498.601333333332;217479.02;173983.216;0;-1.2131777500652392;-0.7087778088988191
6100;1020446580;9;16;15700.317037037037;423908.56;141302.85333333333;0;-1.4440866731433424;-0.2471798400259914
6101;1020446652;4;17;18319.341942857143;128235.39360000001;73277.36777142857;2;-1.824318810226817;0.6904161634293909
6102;1020447570;11;18;21050.136000000002;526253.4;231551.496;2;-0.45060467300436;1.052927402836387
6103;1020448474;7;74;19761.220714285715;276657.09;138328.545;2;-1.2211136129291833;0.9188044866432589
6104;1020452369;18;46;15783.43515151515;1041706.72;284101.8327272727;0;-0.23351950682417616;-0.6691823236934404
6105;1020454101;6;67;12085.099166666667;145021.19;72510.595;0;-2.264319758289273;-1.050885183222722
6106;1020457079;27;45;21357.48209677419;1324163.89;576652.0166129031;1;2.0715770782241973;0.3128540980968209
6107;1020461286;7;50;17233.12888888889;155098.16;120631.90222222221;0;-1.5255208476716022;0.2542867979114753
6108;1020464270;7;88;20096.697304347825;462224.038;140676.88113043478;2;-1.1807189167889063;1.006985669783907
6109;1020466700;12;18;21524.2463;430484.926;258290.9556;2;-0.23046044153131054;1.125544396769292
