cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
18152908;17;25;213485.00279861112;76854601.00750001;36;120242.45888833333;43287285.1998;0.08708333333333333;3629245.0475763893;OTROS;TRONEX
18601637;13;25;211040.906;6331227.18;9;108447.02238333334;3253410.6715;0.0;2743531.778;MANGANESO;TRONEX
18607539;3;67;184425.5711111111;1659830.14;7;122466.49783333334;1102198.4805;0.0;553276.7133333333;OTROS;TRONEX
21495802;25;31;270301.81916;20272636.437;26;184898.21532533332;13867366.1494;0.002;6757545.479;ALKALINAS;TRONEX
21742115;5;67;177690.02244444445;1599210.202;7;100451.63816666667;904064.7435;0.006666666666666666;888450.1122222223;BOMBILLAS;SB
21788663;20;18;129324.56165625;4138385.973;5;87525.08363125;2800802.6762;0.0203125;2586491.2331250003;ALKALINAS;TRONEX
21872361;20;9;118303.36144193549;7334808.4094;18;54244.16119354839;3363137.994;0.05338709677419355;2366067.2288387096;MANGANESO;TRONEX
21940411;31;16;122761.79846153845;9575420.28;19;62063.335399999996;4840940.1612;0.0019230769230769234;3805615.752307692;MANGANESO;TRONEX
21977259;15;24;427731.12993103446;12404202.768;2;211508.8083310345;6133755.4416000005;0.027931034482758618;6415966.948965517;MANGANESO;TRONEX
22229271;20;16;121090.78681395348;5206903.833;15;69522.4163860465;2989463.9046;0.04534883720930233;2421815.7362790694;BOMBILLAS;TRONEX
24836948;11;51;118039.45077966101;6964327.596;19;64053.2393220339;3779141.12;0.0447457627118644;1298433.958576271;BOMBILLAS;TRONEX
25175007;40;4;188831.01143281252;36255554.1951;30;107236.47364739583;20589402.9403;0.06947916666666666;7553240.457312501;OTROS;TRONEX
26007756;10;2;134828.70993548387;4179690.008;8;76475.46101290322;2370739.2914;0.04290322580645162;1348287.0993548387;MANGANESO;TRONEX
26230803;13;74;723913.820652174;33300035.75;24;464982.11639782606;21389177.3543;0.058043478260869565;9410879.668478262;ENCENDEDORES;TRONEX
26317122;12;72;172801.57076923078;2246420.42;8;101217.4211923077;1315826.4755;0.004615384615384615;2073618.8492307693;MANGANESO;TRONEX
27359977;8;23;131656.38913225807;4081348.0631;11;79849.52680967742;2475335.3311;0.024193548387096774;1053251.1130580646;MANGANESO;TRONEX
32220235;24;3;443844.85723925236;47491399.7246;20;225079.33175700935;24083488.498;0.10457943925233644;10652276.573742056;OTROS;TRONEX
32227086;8;3;124001.84826086958;2852042.5100000002;8;80723.20341304348;1856633.6785;0.0013043478260869564;992014.7860869566;ALKALINAS;TRONEX
32276162;26;17;122590.14650987655;9929801.8673;14;72757.70683086419;5893374.2533;0.002962962962962963;3187343.80925679;BOMBILLAS;SB
32555956;33;29;205514.56078125;13152931.89;16;150262.67200625;9616811.0084;0.0;6781980.50578125;ALKALINAS;TRONEX
32557024;11;16;188702.6752117647;3207945.4786;5;120866.24892941175;2054726.2318;0.015882352941176472;2075729.4273294117;ALKALINAS;TRONEX
32560415;21;2;117076.38635700001;11707638.6357;29;68841.474238;6884147.4238;0.0215;2458604.113497;OTROS;TRONEX
35891372;10;19;203025.88;3045388.2;2;93315.68441333334;1399735.2662;0.0;2030258.8;MANGANESO;TRONEX
37753353;11;9;177991.06909333335;5339732.0728;4;119699.30944000001;3590979.2832000004;0.028666666666666667;1957901.7600266668;OTROS;TRONEX
39167472;19;4;119398.24382105265;4537133.2652;8;77208.18667631579;2933911.0937;0.009473684210526315;2268566.6326;ALKALINAS;TRONEX
