cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
3437227;2;82;33637.452000000005;168187.26;4;20276.5767;101382.88350000001;0.0;67274.90400000001;OTROS;ROCKET
3438151;26;15;24437.484444444446;879749.4400000001;5;12500.946966666666;450034.0908;0.0;635374.5955555555;MANGANESO;TRONEX
3438474;27;11;33864.06615384615;2201164.3;13;19135.296904615385;1243794.2988;0.0;914329.7861538461;OTROS;GP
3439940;18;32;25243.93105263158;959269.38;10;14110.521107894736;536199.8021;0.0;454390.7589473684;MANGANESO;TRONEX
3446395;21;12;31120.0894877551;1524884.3849;17;18919.54942857143;927057.922;0.007959183673469388;653521.8792428571;MANGANESO;TRONEX
3449584;22;46;26585.1733125;850725.546;10;14904.055703125001;476929.78250000003;0.001875;584873.812875;MANGANESO;TRONEX
3449802;27;12;24036.690795833332;2307522.3164;18;14700.363475;1411234.8936;0.0031249999999999997;648990.6514874999;OTROS;TRONEX
3449969;30;10;25283.699490196075;1289468.6739999999;5;13111.342098039217;668678.447;0.001568627450980392;758510.9847058823;MANGANESO;TRONEX
3451247;12;45;27392.2375;438275.8;6;15816.49046875;253063.8475;0.0;328706.85;MANGANESO;TRONEX
3452288;20;81;27369.285664285715;766339.9986;7;13359.989432142856;374079.7041;0.027142857142857142;547385.7132857143;MANGANESO;TRONEX
3453560;17;32;26915.576;942045.16;16;16326.884574285716;571440.9601;0.0;457564.792;ENCENDEDORES;SL
3454237;13;50;25138.480625;402215.69;6;13342.55810625;213480.9297;0.0;326800.248125;MANGANESO;TRONEX
3454955;30;17;27407.550363095237;2302234.2305;19;15422.870354761904;1295521.1098;0.004285714285714286;822226.5108928571;MANGANESO;TRONEX
3469889;8;46;23861.56476190476;501092.86;9;12903.811438095237;270980.0402;0.0;190892.51809523808;MANGANESO;TRONEX
3474127;5;45;25674.143124000002;641853.5781;14;14895.914679999998;372397.86699999997;0.0012;128370.71562;OTROS;GP
3480372;22;17;28573.85813559322;1685857.63;14;17011.070294915255;1003653.1474;0.0;628624.8789830508;MANGANESO;TRONEX
3481184;11;16;25110.75090909091;552436.52;10;15152.356063636364;333351.8334;0.0;276218.26;MANGANESO;TRONEX
3482204;26;5;27159.1274025974;2091252.81;24;15073.618266233767;1160668.6065;0.0;706137.3124675325;BOMBILLAS;SB
3482281;20;32;26880.214528301884;1424651.3699999999;15;14622.002135849058;774966.1132;0.0;537604.2905660376;MANGANESO;TRONEX
3482465;14;46;23987.46238095238;503736.70999999996;9;13264.20041904762;278548.2088;0.002857142857142857;335824.4733333333;MANGANESO;TRONEX
3483082;25;16;27346.220161290323;1695465.65;15;16779.469064516128;1040327.082;0.0;683655.5040322581;MANGANESO;TRONEX
3484984;34;3;26804.546820370368;2894891.0566;18;15547.64032037037;1679145.1546;0.008333333333333333;911354.5918925925;MANGANESO;TRONEX
3486408;18;19;31476.52263157895;598053.93;8;17378.798726315792;330197.1758;0.0;566577.4073684211;BOMBILLAS;SB
3486559;8;19;28545.163375;456722.614;8;19382.9010625;310126.417;0.00375;228361.307;ALKALINAS;TRONEX
3486624;22;32;23857.16888888889;858858.08;5;12374.70626388889;445489.4255;0.0;524857.7155555555;MANGANESO;TRONEX
3486752;13;46;24263.635;1067599.94;17;14611.047575000002;642886.0933000001;0.0;315427.255;BOMBILLAS;TRONEX
3487656;26;31;23863.8525;1050009.51;10;12322.57749090909;542193.4096;0.003409090909090909;620460.165;MANGANESO;TRONEX
3488170;17;30;32886.3835483871;1019477.89;15;18503.1160483871;573596.5975;0.0;559068.5203225807;ALKALINAS;TRONEX
3489625;19;46;24157.26789402985;1618536.9489;26;12060.368050746269;808044.6594;0.014925373134328358;458988.08998656715;MANGANESO;TRONEX
3490230;14;82;25339.5578125;810865.85;13;14773.447928125;472750.3337;0.0;354753.809375;MANGANESO;TRONEX
3490340;18;15;27322.715500000002;546454.31;7;14481.858155;289637.1631;0.0;491808.879;MANGANESO;TRONEX
3493530;5;80;24584.11;196672.88;4;14274.8252;114198.6016;0.0;122920.55;ENCENDEDORES;SL
3493936;14;45;25533.27243243243;944731.08;10;15693.533470270271;580660.7384;0.0;357465.81405405403;MANGANESO;TRONEX
3495497;34;22;27232.53003030303;3594693.964;28;16318.866792424244;2154090.4166;0.0013636363636363635;925906.0210303031;MANGANESO;TRONEX
3495846;30;17;26579.53007633588;3481918.44;32;16351.460293129772;2142041.2984;0.0;797385.9022900764;OTROS;TRONEX
3498730;23;19;25148.425161290324;779601.18;6;13637.65210967742;422767.2154;0.0;578413.7787096775;MANGANESO;TRONEX
3498930;27;1;25073.287403508773;1429177.382;14;13454.268068421052;766893.2799;0.012105263157894735;676978.7598947369;MANGANESO;TRONEX
3505262;15;11;25628.433404878047;1050765.7696;16;16352.050480487806;670434.0697;0.004878048780487805;384426.5010731707;OTROS;TRONEX
3506357;10;23;29264.031935087718;1668049.8203;17;19223.3876245614;1095733.0946;0.022631578947368423;292640.3193508772;MANGANESO;TRONEX
3506360;5;30;28747.899999999998;172487.4;3;15971.93015;95831.5809;0.008333333333333333;143739.5;MANGANESO;TRONEX
3507787;23;15;24955.2659375;1597137.02;8;16818.43095625;1076379.5812;0.0;573971.1165625;OTROS;GP
3509817;30;18;24416.47744318182;1074325.0075;6;12744.286450000001;560748.6038;0.006590909090909091;732494.3232954546;MANGANESO;TRONEX
3510429;10;31;25462.204285714284;356470.86;4;13611.044907142857;190554.6287;0.0;254622.04285714283;MANGANESO;TRONEX
3512895;21;19;26805.631059375;857780.1939;12;15092.690409375;482966.0931;0.0075;562918.252246875;MANGANESO;TRONEX
3513061;21;19;24755.3625;940703.775;14;15184.892731578948;577025.9238;0.0013157894736842105;519862.6125;ALKALINAS;TRONEX
3513243;20;26;26863.87896551724;779052.49;10;14678.512093103449;425676.8507;0.0;537277.5793103448;MANGANESO;TRONEX
